Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2008-06-26 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.08,0.33,1.00,1.00
2008-06-26 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.40,0.68,1.00,0.00
2008-06-26 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.78,0.89,1.00,0.00
2008-06-26 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.37,1.10,1.00,0.00
2008-06-26 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.06,1.12,1.00,0.00
2008-06-26 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.87,0.97,1.00,0.00
2008-06-27 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.32,1.55,1.00,0.00
2008-06-27 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.78,1.44,1.00,0.00
2008-06-27 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.19,1.36,1.00,0.00
2008-06-27 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.74,1.19,1.00,0.00
2008-06-27 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.25,1.06,1.00,0.00
2008-06-27 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.71,0.97,1.00,0.00
2008-06-27 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.47,0.80,1.00,0.00
2008-06-27 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.48,0.66,1.00,0.00
2008-06-27 08:00:00,24.55,0.00,24.28,0.26,25.38,0.00,25.38,0.00,15.75,0.35,1.00,0.00
2008-06-27 09:00:00,420.75,376.72,41.22,2.81,270.58,227.50,43.08,732.66,17.19,0.28,0.00,0.00
2008-06-27 10:00:00,633.90,580.40,48.85,4.65,448.60,397.54,51.06,836.10,18.78,1.14,0.00,0.00
2008-06-27 11:00:00,790.93,731.83,53.04,6.06,584.02,528.58,55.44,884.67,20.47,2.17,0.00,0.00
2008-06-27 12:00:00,882.12,820.20,55.03,6.88,663.50,605.98,57.52,907.21,22.51,3.06,0.00,0.00
2008-06-27 13:00:00,900.43,837.81,55.57,7.05,679.58,621.50,58.08,911.12,23.22,3.38,0.00,0.00
2008-06-27 14:00:00,845.25,784.28,54.42,6.55,631.28,574.40,56.88,898.85,23.90,3.43,0.00,0.00
2008-06-27 15:00:00,720.08,663.36,51.30,5.42,522.54,468.92,53.62,865.63,23.08,3.21,0.00,0.00
2008-06-27 16:00:00,533.58,484.23,45.58,3.77,363.50,315.86,47.64,796.28,22.22,2.74,0.00,0.00
2008-06-27 17:00:00,295.86,259.42,34.65,1.78,171.98,135.76,36.22,634.74,21.36,2.06,0.00,0.00
2008-06-27 18:00:00,1.70,0.00,1.68,0.02,1.76,0.00,1.76,0.00,18.72,0.28,1.00,0.00
2008-06-27 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.57,0.24,1.00,0.00
2008-06-27 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.46,0.53,1.00,0.00
2008-06-27 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.56,0.77,1.00,0.00
2008-06-27 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.76,0.82,1.00,0.00
2008-06-27 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.06,0.71,1.00,0.00
2008-06-28 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.87,0.34,1.00,0.00
2008-06-28 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.38,0.29,1.00,0.00
2008-06-28 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.84,0.27,1.00,0.00
2008-06-28 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,0.33,1.00,0.00
2008-06-28 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.92,0.39,1.00,0.00
2008-06-28 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.39,0.47,1.00,0.00
2008-06-28 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,1.07,1.00,0.00
2008-06-28 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.01,0.96,1.00,0.00
2008-06-28 08:00:00,24.99,0.00,24.72,0.27,25.84,0.00,25.84,0.00,11.29,0.82,1.00,0.00
2008-06-28 09:00:00,80.78,0.00,79.91,0.87,83.52,0.00,83.52,0.00,13.03,0.69,0.00,1.00
2008-06-28 10:00:00,253.43,51.53,199.37,2.53,243.70,35.32,208.38,74.26,14.94,1.28,0.00,1.00
2008-06-28 11:00:00,352.48,103.54,245.51,3.44,331.42,74.82,256.60,125.17,16.94,2.23,0.00,1.00
2008-06-28 12:00:00,464.20,169.87,289.88,4.45,428.54,125.56,302.98,187.87,17.91,2.27,0.00,1.00
2008-06-28 13:00:00,460.13,167.63,288.08,4.41,425.52,124.42,301.10,182.23,18.58,2.58,0.00,1.00
2008-06-28 14:00:00,409.06,136.14,268.97,3.95,380.90,99.78,281.12,155.91,19.21,2.62,0.00,1.00
2008-06-28 15:00:00,303.60,76.61,224.00,2.99,288.32,54.20,234.12,99.86,18.64,2.52,0.00,1.00
2008-06-28 16:00:00,156.23,12.68,141.93,1.62,156.62,8.28,148.34,20.82,18.03,2.16,0.00,1.00
2008-06-28 17:00:00,58.67,0.00,58.04,0.63,60.66,0.00,60.66,0.00,17.42,1.57,0.00,1.00
2008-06-28 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.47,0.30,1.00,1.00
2008-06-28 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.62,0.32,1.00,0.00
2008-06-28 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.83,0.60,1.00,0.00
2008-06-28 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.17,0.78,1.00,0.00
2008-06-28 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.60,0.79,1.00,0.00
2008-06-28 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.15,0.62,1.00,0.00
2008-06-29 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.80,0.65,1.00,0.00
2008-06-29 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.46,0.69,1.00,0.00
2008-06-29 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.08,0.76,1.00,0.00
2008-06-29 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.92,0.58,1.00,0.00
2008-06-29 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.72,0.47,1.00,0.00
2008-06-29 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.47,0.42,1.00,0.00
2008-06-29 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.35,0.25,1.00,0.00
2008-06-29 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.59,0.16,1.00,0.00
2008-06-29 08:00:00,25.73,0.00,25.45,0.28,26.60,0.00,26.60,0.00,13.10,0.31,1.00,0.00
2008-06-29 09:00:00,108.92,0.23,107.52,1.17,112.52,0.14,112.38,0.45,15.07,0.76,0.00,1.00
2008-06-29 10:00:00,256.00,51.76,201.69,2.56,246.30,35.50,210.80,74.61,17.20,1.46,0.00,1.00
2008-06-29 11:00:00,381.95,118.33,259.92,3.71,357.22,85.56,271.66,143.07,19.42,2.35,0.00,1.00
2008-06-29 12:00:00,468.92,170.81,293.61,4.49,433.22,126.34,306.88,188.85,19.10,2.02,0.00,1.00
2008-06-29 13:00:00,907.67,838.78,61.75,7.13,687.50,622.96,64.54,911.39,18.91,2.31,0.00,0.00
2008-06-29 14:00:00,852.00,785.15,60.22,6.63,638.84,575.90,62.94,898.56,18.67,2.34,0.00,0.00
2008-06-29 15:00:00,725.46,663.52,56.45,5.49,528.90,469.90,59.00,864.17,18.32,2.32,0.00,0.00
2008-06-29 16:00:00,190.71,23.69,165.06,1.95,188.02,15.50,172.52,38.86,17.95,2.06,0.00,1.00
2008-06-29 17:00:00,69.13,0.00,68.39,0.74,71.48,0.00,71.48,0.00,17.56,1.57,0.00,1.00
2008-06-29 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.66,0.58,1.00,1.00
2008-06-29 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.04,0.33,1.00,0.00
2008-06-29 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.46,0.49,1.00,0.00
2008-06-29 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.98,0.69,1.00,0.00
2008-06-29 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.59,0.72,1.00,0.00
2008-06-29 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.31,0.57,1.00,0.00
2008-06-30 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.99,0.24,1.00,0.00
2008-06-30 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.84,0.16,1.00,0.00
2008-06-30 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.64,0.17,1.00,0.00
2008-06-30 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.57,0.22,1.00,0.00
2008-06-30 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.45,0.24,1.00,0.00
2008-06-30 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.29,0.23,1.00,0.00
2008-06-30 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.48,0.54,1.00,0.00
2008-06-30 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.72,0.47,1.00,0.00
2008-06-30 08:00:00,25.82,0.00,25.55,0.28,26.70,0.00,26.70,0.00,14.23,0.23,1.00,0.00
2008-06-30 09:00:00,93.95,0.00,92.94,1.01,97.14,0.00,97.14,0.00,15.19,0.42,0.00,1.00
2008-06-30 10:00:00,158.84,13.96,143.23,1.65,159.28,9.58,149.70,20.13,16.31,1.13,0.00,1.00
2008-06-30 11:00:00,332.59,91.47,237.85,3.27,314.78,66.18,248.60,110.58,17.53,2.03,0.00,1.00
2008-06-30 12:00:00,889.36,821.06,61.33,6.97,671.82,607.72,64.10,907.52,16.43,2.03,0.00,0.00
2008-06-30 13:00:00,908.15,839.09,61.92,7.14,688.38,623.66,64.72,911.22,15.97,2.27,0.00,0.00
2008-06-30 14:00:00,324.72,88.00,233.51,3.20,308.66,64.60,244.06,100.65,15.48,2.23,0.00,1.00
2008-06-30 15:00:00,242.53,46.69,193.40,2.44,235.24,33.10,202.14,60.74,14.78,2.22,0.00,1.00
2008-06-30 16:00:00,176.62,18.71,156.09,1.82,175.40,12.26,163.14,30.64,14.05,1.95,0.00,1.00
2008-06-30 17:00:00,65.13,0.00,64.43,0.70,67.34,0.00,67.34,0.00,13.31,1.46,0.00,1.00
2008-06-30 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.40,0.65,1.00,1.00
2008-06-30 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.49,0.57,1.00,0.00
2008-06-30 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.63,0.73,1.00,0.00
2008-06-30 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.86,0.87,1.00,0.00
2008-06-30 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.18,0.86,1.00,0.00
2008-06-30 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.61,0.67,1.00,0.00
2005-07-01 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.25,0.14,1.00,0.00
2005-07-01 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.83,0.35,1.00,0.00
2005-07-01 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.37,0.54,1.00,0.00
2005-07-01 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.15,0.52,1.00,0.00
2005-07-01 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.88,0.55,1.00,0.00
2005-07-01 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.57,0.61,1.00,0.00
2005-07-01 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29,0.60,1.00,0.00
2005-07-01 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.37,0.60,1.00,0.00
2005-07-01 08:00:00,25.90,0.00,25.62,0.28,26.78,0.00,26.78,0.00,11.72,0.49,1.00,0.00
2005-07-01 09:00:00,127.69,3.60,122.73,1.35,130.46,2.18,128.28,7.02,13.74,0.57,0.00,1.00
2005-07-01 10:00:00,253.11,50.06,200.52,2.53,243.96,34.38,209.58,72.19,15.93,0.99,0.00,1.00
2005-07-01 11:00:00,372.24,112.49,256.13,3.62,349.14,81.44,267.70,135.99,18.22,1.69,0.00,1.00
2005-07-01 12:00:00,456.96,163.15,289.42,4.39,423.32,120.82,302.50,180.28,19.37,1.87,0.00,1.00
2005-07-01 13:00:00,897.38,828.87,61.44,7.06,680.62,616.40,64.22,899.78,20.30,2.09,0.00,0.00
2005-07-01 14:00:00,842.63,776.25,59.82,6.56,632.70,570.18,62.52,887.23,21.19,2.05,0.00,0.00
2005-07-01 15:00:00,717.45,656.04,55.97,5.44,524.00,465.50,58.50,852.86,20.21,1.92,0.00,0.00
2005-07-01 16:00:00,174.59,18.08,154.71,1.80,173.56,11.86,161.70,29.58,19.19,1.55,0.00,1.00
2005-07-01 17:00:00,64.64,0.00,63.95,0.69,66.84,0.00,66.84,0.00,18.17,1.01,0.00,1.00
2005-07-01 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.38,0.29,1.00,1.00
2005-07-01 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.27,1.00,0.00
2005-07-01 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.80,0.66,1.00,0.00
2005-07-01 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.93,0.89,1.00,0.00
2005-07-01 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.16,0.96,1.00,0.00
2005-07-01 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.51,0.84,1.00,0.00
2005-07-02 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.33,0.53,1.00,0.00
2005-07-02 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.82,0.57,1.00,0.00
2005-07-02 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.26,0.62,1.00,0.00
2005-07-02 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.97,0.60,1.00,0.00
2005-07-02 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.62,0.55,1.00,0.00
2005-07-02 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.22,0.48,1.00,0.00
2005-07-02 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.17,1.11,1.00,0.00
2005-07-02 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.29,1.10,1.00,0.00
2005-07-02 08:00:00,25.01,0.00,24.74,0.27,25.86,0.00,25.86,0.00,11.67,0.85,1.00,0.00
2005-07-02 09:00:00,117.87,1.91,114.70,1.26,121.04,1.16,119.88,3.74,13.56,0.42,0.00,1.00
2005-07-02 10:00:00,246.23,48.07,195.70,2.46,237.58,33.04,204.54,69.33,15.61,0.36,0.00,1.00
2005-07-02 11:00:00,374.42,115.44,255.34,3.64,350.52,83.64,266.88,139.53,17.76,1.14,0.00,1.00
2005-07-02 12:00:00,878.59,814.15,57.56,6.88,663.56,603.40,60.16,899.33,18.12,1.72,0.00,0.00
2005-07-02 13:00:00,499.66,192.15,302.74,4.77,459.44,143.02,316.42,208.46,18.90,2.00,0.00,1.00
2005-07-02 14:00:00,165.34,17.65,145.97,1.72,165.54,12.98,152.56,20.16,19.64,2.06,0.00,1.00
2005-07-02 15:00:00,170.82,18.89,150.16,1.77,170.36,13.42,156.94,24.53,18.96,1.98,0.00,1.00
2005-07-02 16:00:00,100.25,0.00,99.18,1.08,103.66,0.00,103.66,0.00,18.25,1.66,0.00,1.00
2005-07-02 17:00:00,75.63,0.00,74.82,0.81,78.20,0.00,78.20,0.00,17.53,1.19,0.00,1.00
2005-07-02 18:00:00,3.42,0.00,3.39,0.04,3.54,0.00,3.54,0.00,15.82,0.47,1.00,0.00
2005-07-02 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.19,1.00,0.00
2005-07-02 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.26,0.54,1.00,0.00
2005-07-02 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.66,0.68,1.00,0.00
2005-07-02 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16,0.69,1.00,0.00
2005-07-02 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77,0.55,1.00,0.00
2005-07-03 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,0.49,1.00,0.00
2005-07-03 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.90,0.55,1.00,0.00
2005-07-03 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.55,0.65,1.00,0.00
2005-07-03 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.12,0.76,1.00,0.00
2005-07-03 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.63,0.86,1.00,0.00
2005-07-03 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.94,1.00,0.00
2005-07-03 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.07,1.59,1.00,0.00
2005-07-03 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.10,1.74,1.00,0.00
2005-07-03 08:00:00,24.80,0.00,24.53,0.27,25.64,0.00,25.64,0.00,14.40,1.68,1.00,0.00
2005-07-03 09:00:00,122.51,2.90,118.31,1.30,125.42,1.76,123.66,5.67,16.25,1.37,0.00,1.00
2005-07-03 10:00:00,629.03,574.04,50.35,4.64,447.64,395.02,52.62,828.12,18.26,0.99,0.00,0.00
2005-07-03 11:00:00,333.40,93.24,236.90,3.27,315.22,67.62,247.60,112.67,20.37,0.98,0.00,1.00
2005-07-03 12:00:00,879.03,814.83,57.31,6.89,664.36,604.46,59.90,899.70,19.36,2.45,0.00,0.00
2005-07-03 13:00:00,899.03,834.16,57.79,7.07,681.82,621.42,60.40,904.43,19.69,2.67,0.00,0.00
2005-07-03 14:00:00,845.27,782.21,56.47,6.59,634.76,575.74,59.02,892.54,19.97,2.64,0.00,0.00
2005-07-03 15:00:00,721.48,662.89,53.12,5.47,527.02,471.50,55.52,859.94,19.67,2.56,0.00,0.00
2005-07-03 16:00:00,174.46,18.68,153.98,1.80,173.24,12.30,160.94,30.47,19.33,2.24,0.00,1.00
2005-07-03 17:00:00,65.46,0.00,64.75,0.70,67.68,0.00,67.68,0.00,18.98,1.70,0.00,1.00
2005-07-03 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.30,0.63,1.00,1.00
2005-07-03 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.98,0.44,1.00,0.00
2005-07-03 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.70,0.74,1.00,0.00
2005-07-03 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.39,0.95,1.00,0.00
2005-07-03 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.18,1.04,1.00,0.00
2005-07-03 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.07,0.98,1.00,0.00
2005-07-04 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.32,1.20,1.00,0.00
2005-07-04 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.35,1.37,1.00,0.00
2005-07-04 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.33,1.58,1.00,0.00
2005-07-04 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.32,1.50,1.00,0.00
2005-07-04 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.25,1.43,1.00,0.00
2005-07-04 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.14,1.37,1.00,0.00
2005-07-04 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.11,1.51,1.00,0.00
2005-07-04 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.49,1.56,1.00,0.00
2005-07-04 08:00:00,24.99,0.00,24.72,0.27,25.84,0.00,25.84,0.00,17.12,1.44,1.00,0.00
2005-07-04 09:00:00,120.11,2.47,116.36,1.28,123.12,1.50,121.62,4.82,18.29,1.21,0.00,1.00
2005-07-04 10:00:00,635.61,580.32,50.59,4.70,452.66,399.78,52.88,837.30,19.63,1.09,0.00,0.00
2005-07-04 11:00:00,795.14,733.79,55.22,6.13,590.42,532.70,57.72,886.59,21.05,1.42,0.00,0.00
2005-07-04 12:00:00,888.48,823.89,57.62,6.97,671.96,611.74,60.22,909.31,20.85,2.52,0.00,0.00
2005-07-04 13:00:00,908.57,843.13,58.29,7.15,689.64,628.72,60.92,913.53,21.23,2.86,0.00,0.00
2005-07-04 14:00:00,854.36,790.59,57.10,6.66,642.18,582.50,59.68,901.34,21.57,2.93,0.00,0.00
2005-07-04 15:00:00,729.42,670.00,53.89,5.54,533.58,477.26,56.32,868.14,20.62,2.58,0.00,0.00
2005-07-04 16:00:00,172.00,17.79,152.43,1.77,171.06,11.74,159.32,28.98,19.64,1.99,0.00,1.00
2005-07-04 17:00:00,65.05,0.00,64.35,0.70,67.26,0.00,67.26,0.00,18.64,1.23,0.00,1.00
2005-07-04 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.20,0.40,1.00,1.00
2005-07-04 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.04,0.69,1.00,0.00
2005-07-04 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.94,1.09,1.00,0.00
2005-07-04 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.02,1.25,1.00,0.00
2005-07-04 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.19,1.27,1.00,0.00
2005-07-04 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.47,1.13,1.00,0.00
2005-07-05 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.65,1.01,1.00,0.00
2005-07-05 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.34,1.11,1.00,0.00
2005-07-05 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.99,1.21,1.00,0.00
2005-07-05 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.76,1.15,1.00,0.00
2005-07-05 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.48,1.10,1.00,0.00
2005-07-05 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.15,1.05,1.00,0.00
2005-07-05 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.36,0.98,1.00,0.00
2005-07-05 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,1.23,1.00,0.00
2005-07-05 08:00:00,25.82,0.00,25.55,0.28,26.70,0.00,26.70,0.00,11.90,1.39,1.00,0.00
2005-07-05 09:00:00,419.64,372.22,44.59,2.84,273.28,226.68,46.60,728.08,13.84,1.34,0.00,0.00
2005-07-05 10:00:00,636.74,578.35,53.67,4.72,455.04,398.94,56.10,834.47,15.95,1.40,0.00,0.00
2005-07-05 11:00:00,797.57,732.41,58.99,6.16,593.94,532.28,61.66,884.66,18.15,1.77,0.00,0.00
2005-07-05 12:00:00,891.59,822.73,61.85,7.01,676.14,611.50,64.64,907.56,19.18,2.19,0.00,0.00
2005-07-05 13:00:00,481.23,178.22,298.40,4.62,444.92,133.04,311.88,192.95,20.38,2.48,0.00,1.00
2005-07-05 14:00:00,428.93,145.72,279.07,4.14,399.18,107.50,291.68,165.97,21.54,2.51,0.00,1.00
2005-07-05 15:00:00,319.63,83.32,233.17,3.14,303.14,59.44,243.70,107.84,20.79,2.30,0.00,1.00
2005-07-05 16:00:00,174.39,17.94,154.65,1.80,173.50,11.86,161.64,29.17,20.02,1.83,0.00,1.00
2005-07-05 17:00:00,65.84,0.00,65.14,0.71,68.08,0.00,68.08,0.00,19.23,1.14,0.00,1.00
2005-07-05 18:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.82,0.58,1.00,1.00
2005-07-05 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.93,0.47,1.00,0.00
2005-07-05 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.71,1.00,0.00
2005-07-05 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.47,0.80,1.00,0.00
2005-07-05 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.95,0.78,1.00,0.00
2005-07-05 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.53,0.64,1.00,0.00
2005-07-06 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,0.21,1.00,0.00
2005-07-06 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.78,0.15,1.00,0.00
2005-07-06 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.41,0.10,1.00,0.00
2005-07-06 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.89,0.13,1.00,0.00
2005-07-06 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.32,0.34,1.00,0.00
2005-07-06 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.70,0.52,1.00,0.00
